template_name,template_type,epoch_index,epoch_age,excluded_self,best_match_name,best_match_type,best_match_redshift,best_match_rlap
sn1997dq,Ic,4,14.9,False,,,,
sn1997dq,Ic,5,17.9,False,,,,
sn1997dq,Ic,6,21.9,False,,,,
sn1997dq,Ic,7,26.9,False,,,,
sn1997dq,Ic,8,27.9,False,,,,
sn1997dq,Ic,9,27.9,False,,,,
sn1997dq,Ic,10,42.8,False,,,,
sn1997dq,Ic,11,54.8,False,,,,
sn1997ef,Ic,0,-13.9,False,,,,
sn1997ef,Ic,1,-11.8,False,,,,
sn1997ef,Ic,2,12.8,False,,,,
sn1997ef,Ic,3,13.8,False,,,,
sn1997ef,Ic,4,15.7,False,,,,
sn1997ef,Ic,5,16.8,False,,,,
sn1997ef,Ic,6,18.6,False,,,,
sn1997ef,Ic,7,19.6,False,,,,
sn1997ef,Ic,8,21.6,False,,,,
sn1997ef,Ic,9,26.5,False,,,,
sn1997ef,Ic,10,37.6,False,,,,
sn1997ef,Ic,11,40.3,False,,,,
sn1997ef,Ic,12,-10.9,False,,,,
sn1997ef,Ic,13,44.3,False,,,,
sn1997ef,Ic,14,46.2,False,,,,
sn1997ef,Ic,15,48.1,False,,,,
sn1997ef,Ic,16,48.4,False,,,,
sn1997ef,Ic,17,75.0,False,,,,
sn1997ef,Ic,18,79.8,False,,,,
sn1997ef,Ic,19,86.0,False,,,,
sn1997ef,Ic,20,104.8,False,,,,
sn1997ef,Ic,21,-10.0,False,,,,
sn1997ef,Ic,22,-9.1,False,,,,
sn1997ef,Ic,23,-6.1,False,,,,
sn1997ef,Ic,24,-5.1,False,,,,
sn1997ef,Ic,25,-5.0,False,,,,
sn1997ef,Ic,26,-4.1,False,,,,
sn1997ef,Ic,27,6.9,False,,,,
sn1997ei,Ic,0,0.0,False,,,,
sn1997ei,Ic,1,10.9,False,,,,
sn1998bw,Ic,0,-11.2,False,,,,
sn1998bw,Ic,1,-9.2,False,,,,
sn1998bw,Ic,2,6.8,False,,,,
sn1998bw,Ic,3,8.8,False,,,,
sn1998bw,Ic,4,9.8,False,,,,
sn1998bw,Ic,5,10.8,False,,,,
sn1998bw,Ic,6,16.8,False,,,,
sn1998bw,Ic,7,19.8,False,,,,
sn1998bw,Ic,8,26.8,False,,,,
sn1998bw,Ic,9,42.8,False,,,,
sn1998bw,Ic,10,49.8,False,,,,
sn1998bw,Ic,11,61.8,False,,,,
sn1998bw,Ic,12,-8.2,False,,,,
sn1998bw,Ic,13,70.8,False,,,,
sn1998bw,Ic,14,91.8,False,,,,
sn1998bw,Ic,15,122.8,False,,,,
sn1998bw,Ic,16,197.8,False,,,,
sn1998bw,Ic,17,334.8,False,,,,
sn1998bw,Ic,18,373.8,False,,,,
sn1998bw,Ic,19,-5.2,False,,,,
sn1998bw,Ic,20,-4.2,False,,,,
sn1998bw,Ic,21,-3.2,False,,,,
sn1998bw,Ic,22,-1.2,False,,,,
sn1998bw,Ic,23,0.8,False,,,,
sn1998bw,Ic,24,1.8,False,,,,
sn1998bw,Ic,25,3.8,False,,,,
sn2002ap,Ic,0,-5.5,False,,,,
sn2002ap,Ic,1,-4.5,False,,,,
sn2002ap,Ic,2,4.7,False,,,,
sn2002ap,Ic,3,5.6,False,,,,
sn2002ap,Ic,4,6.5,False,,,,
sn2002ap,Ic,5,6.6,False,,,,
sn2002ap,Ic,6,9.5,False,,,,
sn2002ap,Ic,7,11.6,False,,,,
sn2002ap,Ic,8,12.7,False,,,,
sn2002ap,Ic,9,25.5,False,,,,
sn2002ap,Ic,10,26.6,False,,,,
sn2002ap,Ic,11,29.5,False,,,,
sn2002ap,Ic,12,-2.4,False,,,,
sn2002ap,Ic,13,30.5,False,,,,
sn2002ap,Ic,14,30.5,False,,,,
sn2002ap,Ic,15,119.7,False,,,,
sn2002ap,Ic,16,128.7,False,,,,
sn2002ap,Ic,17,148.6,False,,,,
sn2002ap,Ic,18,152.7,False,,,,
sn2002ap,Ic,19,154.6,False,,,,
sn2002ap,Ic,20,182.5,False,,,,
sn2002ap,Ic,21,234.1,False,,,,
sn2002ap,Ic,22,238.5,False,,,,
sn2002ap,Ic,23,-1.4,False,,,,
sn2002ap,Ic,24,267.2,False,,,,
sn2002ap,Ic,25,270.3,False,,,,
sn2002ap,Ic,26,332.1,False,,,,
sn2002ap,Ic,27,382.8,False,,,,
sn2002ap,Ic,28,-0.4,False,,,,
sn2002ap,Ic,29,0.6,False,,,,
sn2002ap,Ic,30,1.5,False,,,,
sn2002ap,Ic,31,2.7,False,,,,
sn2002ap,Ic,32,3.6,False,,,,
sn2002ap,Ic,33,4.6,False,,,,
sn2003dh,Ic,0,-9.8,False,,,,
sn2003dh,Ic,1,-9.0,False,,,,
sn2003dh,Ic,2,56.1,False,,,,
sn2003dh,Ic,3,-8.1,False,,,,
sn2003dh,Ic,4,-7.3,False,,,,
sn2003dh,Ic,5,-6.4,False,,,,
sn2003dh,Ic,6,5.6,False,,,,
sn2003dh,Ic,7,12.4,False,,,,
sn2003dh,Ic,8,14.1,False,,,,
sn2003dh,Ic,9,17.5,False,,,,
sn2003dh,Ic,10,30.4,False,,,,
sn2003jd,Ic,0,-3.6,False,,,,
sn2003jd,Ic,1,-2.6,False,,,,
sn2003jd,Ic,2,23.4,False,,,,
sn2003jd,Ic,3,26.4,False,,,,
sn2003jd,Ic,4,27.4,False,,,,
sn2003jd,Ic,5,33.4,False,,,,
sn2003jd,Ic,6,46.4,False,,,,
sn2003jd,Ic,7,47.4,False,,,,
sn2003jd,Ic,8,48.4,False,,,,
sn2003jd,Ic,9,49.4,False,,,,
sn2003jd,Ic,10,49.4,False,,,,
sn2003jd,Ic,11,51.4,False,,,,
sn2003jd,Ic,12,-1.6,False,,,,
sn2003jd,Ic,13,54.4,False,,,,
sn2003jd,Ic,14,55.4,False,,,,
sn2003jd,Ic,15,60.4,False,,,,
sn2003jd,Ic,16,73.4,False,,,,
sn2003jd,Ic,17,404.4,False,,,,
sn2003jd,Ic,18,-0.6,False,,,,
sn2003jd,Ic,19,0.4,False,,,,
sn2003jd,Ic,20,18.4,False,,,,
sn2003jd,Ic,21,19.4,False,,,,
sn2003jd,Ic,22,20.4,False,,,,
sn2003jd,Ic,23,21.4,False,,,,
sn2003jd,Ic,24,22.4,False,,,,
sn2003lw,Ic,0,-2.0,False,,,,
sn2003lw,Ic,1,7.1,False,,,,
sn2004aw,Ic,0,-5.2,False,,,,
sn2004aw,Ic,1,-3.3,False,,,,
sn2004aw,Ic,2,3.1,False,,,,
sn2004aw,Ic,3,3.6,False,,,,
sn2004aw,Ic,4,5.3,False,,,,
sn2004aw,Ic,5,12.2,False,,,,
sn2004aw,Ic,6,18.1,False,,,,
sn2004aw,Ic,7,18.4,False,,,,
sn2004aw,Ic,8,19.1,False,,,,
sn2004aw,Ic,9,21.3,False,,,,
sn2004aw,Ic,10,23.0,False,,,,
sn2004aw,Ic,11,24.9,False,,,,
sn2004aw,Ic,12,-2.2,False,,,,
sn2004aw,Ic,13,25.9,False,,,,
sn2004aw,Ic,14,30.2,False,,,,
sn2004aw,Ic,15,31.9,False,,,,
sn2004aw,Ic,16,46.0,False,,,,
sn2004aw,Ic,17,48.0,False,,,,
sn2004aw,Ic,18,229.4,False,,,,
sn2004aw,Ic,19,253.7,False,,,,
sn2004aw,Ic,20,-1.7,False,,,,
sn2004aw,Ic,21,-1.3,False,,,,
sn2004aw,Ic,22,-0.2,False,,,,
sn2004aw,Ic,23,0.8,False,,,,
sn2004aw,Ic,24,1.6,False,,,,
sn2004aw,Ic,25,1.9,False,,,,
sn2004aw,Ic,26,2.6,False,,,,
sn2004dn,Ic,0,-8.0,False,,,,
sn2004dn,Ic,1,31.0,False,,,,
sn2004dn,Ic,2,34.0,False,,,,
sn2004dn,Ic,3,53.0,False,,,,
sn2004dn,Ic,4,55.0,False,,,,
sn2004eu,Ic,0,0.0,False,,,,
sn2004eu,Ic,1,3.0,False,,,,
sn2004eu,Ic,2,5.0,False,,,,
sn2004eu,Ic,3,6.0,False,,,,
sn2004eu,Ic,4,10.0,False,,,,
sn2004eu,Ic,5,11.0,False,,,,
sn2004fe,Ic,0,-6.78,False,,,,
sn2004fe,Ic,1,-6.78,False,,,,
sn2004fe,Ic,2,-5.78,False,,,,
sn2004fe,Ic,3,-4.78,False,,,,
sn2004fe,Ic,4,-0.78,False,,,,
sn2004fe,Ic,5,0.22,False,,,,
sn2004fe,Ic,6,1.22,False,,,,
sn2004fe,Ic,7,9.22,False,,,,
sn2004fe,Ic,8,22.22,False,,,,
sn2004fe,Ic,9,241.22,False,,,,
sn2004ge,Ic,0,12.2,False,,,,
sn2004gk,Ic,0,0.0,False,,,,
sn2004gk,Ic,1,6.0,False,,,,
sn2004gk,Ic,2,18.0,False,,,,
sn2004gk,Ic,3,34.0,False,,,,
sn2004gk,Ic,4,35.0,False,,,,
sn2004gk,Ic,5,37.0,False,,,,
sn2004gk,Ic,6,40.0,False,,,,
sn2004gk,Ic,7,44.0,False,,,,
sn2004gk,Ic,8,61.0,False,,,,
sn2004gk,Ic,9,68.0,False,,,,
sn2004gk,Ic,10,74.0,False,,,,
sn2004gk,Ic,11,88.0,False,,,,
sn2004gk,Ic,12,7.0,False,,,,
sn2004gk,Ic,13,94.0,False,,,,
sn2004gk,Ic,14,98.0,False,,,,
sn2004gk,Ic,15,104.0,False,,,,
sn2004gk,Ic,16,117.0,False,,,,
sn2004gk,Ic,17,118.0,False,,,,
sn2004gk,Ic,18,128.0,False,,,,
sn2004gk,Ic,19,136.0,False,,,,
sn2004gk,Ic,20,151.0,False,,,,
sn2004gk,Ic,21,159.0,False,,,,
sn2004gk,Ic,22,219.0,False,,,,
sn2004gk,Ic,23,9.0,False,,,,
sn2004gk,Ic,24,10.0,False,,,,
sn2004gk,Ic,25,11.0,False,,,,
sn2004gk,Ic,26,12.0,False,,,,
sn2004gk,Ic,27,13.0,False,,,,
sn2004gk,Ic,28,15.0,False,,,,
sn2004gk,Ic,29,17.0,False,,,,
sn2004gt,Ic,0,16.49,False,,,,
sn2004gt,Ic,1,18.49,False,,,,
sn2004gt,Ic,2,142.49,False,,,,
sn2004gt,Ic,3,168.49,False,,,,
sn2004gt,Ic,4,187.49,False,,,,
sn2004gt,Ic,5,19.49,False,,,,
sn2004gt,Ic,6,22.49,False,,,,
sn2004gt,Ic,7,43.49,False,,,,
sn2004gt,Ic,8,48.49,False,,,,
sn2004gt,Ic,9,70.49,False,,,,
sn2004gt,Ic,10,81.49,False,,,,
sn2004gt,Ic,11,100.49,False,,,,
sn2004gt,Ic,12,132.49,False,,,,
sn2005az,Ic,0,-7.7,False,,,,
sn2005az,Ic,1,-6.7,False,,,,
sn2005az,Ic,2,24.3,False,,,,
sn2005az,Ic,3,26.3,False,,,,
sn2005az,Ic,4,28.3,False,,,,
sn2005az,Ic,5,30.3,False,,,,
sn2005az,Ic,6,31.3,False,,,,
sn2005az,Ic,7,32.3,False,,,,
sn2005az,Ic,8,33.3,False,,,,
sn2005az,Ic,9,49.3,False,,,,
sn2005az,Ic,10,57.3,False,,,,
sn2005az,Ic,11,62.3,False,,,,
sn2005az,Ic,12,-4.7,False,,,,
sn2005az,Ic,13,65.3,False,,,,
sn2005az,Ic,14,87.3,False,,,,
sn2005az,Ic,15,-2.7,False,,,,
sn2005az,Ic,16,-0.7,False,,,,
sn2005az,Ic,17,1.3,False,,,,
sn2005az,Ic,18,4.3,False,,,,
sn2005az,Ic,19,17.3,False,,,,
sn2005az,Ic,20,19.3,False,,,,
sn2005az,Ic,21,22.3,False,,,,
sn2005da,Ic,0,0.0,False,,,,
sn2005da,Ic,1,2.0,False,,,,
sn2005da,Ic,2,3.0,False,,,,
sn2005ek,Ic,0,-0.9,False,,,,
sn2005ek,Ic,1,0.1,False,,,,
sn2005ek,Ic,2,1.1,False,,,,
sn2005ek,Ic,3,2.1,False,,,,
sn2005ek,Ic,4,3.1,False,,,,
sn2005ek,Ic,5,5.1,False,,,,
sn2005kf,Ic,0,0.0,False,,,,
sn2005kf,Ic,1,3.0,False,,,,
sn2005kf,Ic,2,8.0,False,,,,
sn2005kf,Ic,3,8.0,False,,,,
sn2005kf,Ic,4,13.0,False,,,,
sn2005kl,Ic,0,-4.0,False,,,,
sn2005kl,Ic,1,39.0,False,,,,
sn2005kl,Ic,2,70.0,False,,,,
sn2005kl,Ic,3,155.0,False,,,,
sn2005mf,Ic,0,-3.0,False,,,,
sn2005mf,Ic,1,-2.0,False,,,,
sn2005mf,Ic,2,4.0,False,,,,
sn2005mf,Ic,3,7.0,False,,,,
sn2005nb,Ic,0,-3.5,False,,,,
sn2006aj,Ic,0,-7.0,False,,,,
sn2006aj,Ic,1,-6.2,False,,,,
sn2006aj,Ic,2,-1.2,False,,,,
sn2006aj,Ic,3,-1.0,False,,,,
sn2006aj,Ic,4,-0.2,False,,,,
sn2006aj,Ic,5,0.0,False,,,,
sn2006aj,Ic,6,1.0,False,,,,
sn2006aj,Ic,7,1.8,False,,,,
sn2006aj,Ic,8,2.0,False,,,,
sn2006aj,Ic,9,2.8,False,,,,
sn2006aj,Ic,10,3.0,False,,,,
sn2006aj,Ic,11,4.0,False,,,,
sn2006aj,Ic,12,-6.0,False,,,,
sn2006aj,Ic,13,5.0,False,,,,
sn2006aj,Ic,14,6.0,False,,,,
sn2006aj,Ic,15,8.0,False,,,,
sn2006aj,Ic,16,9.0,False,,,,
sn2006aj,Ic,17,10.0,False,,,,
sn2006aj,Ic,18,198.258,False,,,,
sn2006aj,Ic,19,-5.2,False,,,,
sn2006aj,Ic,20,-5.0,False,,,,
sn2006aj,Ic,21,-4.2,False,,,,
sn2006aj,Ic,22,-3.2,False,,,,
sn2006aj,Ic,23,-3.0,False,,,,
sn2006aj,Ic,24,-2.2,False,,,,
sn2006aj,Ic,25,-2.0,False,,,,
sn2006ck,Ic,0,0.0,False,,,,
sn2006ck,Ic,1,1.0,False,,,,
sn2006ck,Ic,2,2.0,False,,,,
sn2006ck,Ic,3,3.0,False,,,,
sn2006ck,Ic,4,5.0,False,,,,
sn2006ck,Ic,5,6.0,False,,,,
sn2006ck,Ic,6,7.0,False,,,,
sn2006ck,Ic,7,8.0,False,,,,
sn2007bg,Ic,0,5.9,False,,,,
sn2007bg,Ic,1,6.9,False,,,,
sn2007bg,Ic,2,18.5,False,,,,
sn2007bg,Ic,3,27.2,False,,,,
sn2007bg,Ic,4,59.1,False,,,,
sn2007ce,Ic,0,0.0,False,,,,
sn2007ce,Ic,1,2.0,False,,,,
sn2007ce,Ic,2,4.0,False,,,,
sn2007ce,Ic,3,6.0,False,,,,
sn2007ce,Ic,4,8.0,False,,,,
sn2007ce,Ic,5,10.0,False,,,,
sn2007ce,Ic,6,12.0,False,,,,
sn2007ce,Ic,7,16.0,False,,,,
sn2007ce,Ic,8,32.0,False,,,,
sn2007cl,Ic,0,-6.4,False,,,,
sn2007cl,Ic,1,-5.9,False,,,,
sn2007D,Ic,0,-7.9,False,,,,
sn2007gr,Ic,0,7.0,False,,,,
sn2007gr,Ic,1,8.0,False,,,,
sn2007gr,Ic,2,25.0,False,,,,
sn2007gr,Ic,3,42.0,False,,,,
sn2007gr,Ic,4,45.0,False,,,,
sn2007gr,Ic,5,47.0,False,,,,
sn2007gr,Ic,6,49.0,False,,,,
sn2007gr,Ic,7,53.0,False,,,,
sn2007gr,Ic,8,69.0,False,,,,
sn2007gr,Ic,9,9.0,False,,,,
sn2007gr,Ic,10,10.0,False,,,,
sn2007gr,Ic,11,13.0,False,,,,
sn2007gr,Ic,12,14.0,False,,,,
sn2007gr,Ic,13,15.0,False,,,,
sn2007gr,Ic,14,16.0,False,,,,
sn2007gr,Ic,15,17.0,False,,,,
sn2007gr,Ic,16,20.0,False,,,,
sn2007I,Ic,0,0.0,False,,,,
sn2007I,Ic,1,5.0,False,,,,
sn2007I,Ic,2,10.0,False,,,,
sn2007I,Ic,3,63.0,False,,,,
sn2007ru,Ic,0,-3.04,False,,,,
sn2007ru,Ic,1,-0.04,False,,,,
sn2007ru,Ic,2,188.96,False,,,,
sn2007ru,Ic,3,3.96,False,,,,
sn2007ru,Ic,4,4.96,False,,,,
sn2007ru,Ic,5,8.96,False,,,,
sn2007ru,Ic,6,12.96,False,,,,
sn2007ru,Ic,7,15.96,False,,,,
sn2007ru,Ic,8,28.96,False,,,,
sn2007ru,Ic,9,35.96,False,,,,
sn2007ru,Ic,10,58.96,False,,,,
sn2007rz,Ic,0,0.0,False,,,,
sn2007rz,Ic,1,80.0,False,,,,
sn2008an,Ic,0,0.0,False,,,,
sn2008an,Ic,1,1.0,False,,,,
sn2009bb,Ic,0,-5.3,False,,,,
sn2009bb,Ic,1,-4.4,False,,,,
sn2009bb,Ic,2,41.5,False,,,,
sn2009bb,Ic,3,0.6,False,,,,
sn2009bb,Ic,4,4.5,False,,,,
sn2009bb,Ic,5,14.6,False,,,,
sn2009bb,Ic,6,15.6,False,,,,
sn2009bb,Ic,7,19.6,False,,,,
sn2009bb,Ic,8,20.6,False,,,,
sn2009bb,Ic,9,23.6,False,,,,
sn2009bb,Ic,10,27.6,False,,,,
sn2009nz,Ic,0,0.0,False,,,,
sn2010ay,Ic,0,15.7,False,,,,
sn2010ay,Ic,1,25.5,False,,,,
sn2010bh,Ic,0,-4.4,False,,,,
sn2010bh,Ic,1,-4.4,False,,,,
sn2010bh,Ic,2,1.2,False,,,,
sn2010bh,Ic,3,2.2,False,,,,
sn2010bh,Ic,4,4.1,False,,,,
sn2010bh,Ic,5,5.0,False,,,,
sn2010bh,Ic,6,5.9,False,,,,
sn2010bh,Ic,7,7.8,False,,,,
sn2010bh,Ic,8,9.7,False,,,,
sn2010bh,Ic,9,11.6,False,,,,
sn2010bh,Ic,10,14.4,False,,,,
sn2010bh,Ic,11,15.4,False,,,,
sn2010bh,Ic,12,-3.5,False,,,,
sn2010bh,Ic,13,17.3,False,,,,
sn2010bh,Ic,14,23.9,False,,,,
sn2010bh,Ic,15,29.5,False,,,,
sn2010bh,Ic,16,33.3,False,,,,
sn2010bh,Ic,17,-3.5,False,,,,
sn2010bh,Ic,18,-2.5,False,,,,
sn2010bh,Ic,19,-1.6,False,,,,
sn2010bh,Ic,20,-0.7,False,,,,
sn2010bh,Ic,21,0.3,False,,,,
sn2010bh,Ic,22,0.3,False,,,,
sn2010bh,Ic,23,1.2,False,,,,
sn2010ma,Ic,0,-5.5,False,,,,
sn2010ma,Ic,1,5.2,False,,,,
sn2010ma,Ic,2,18.2,False,,,,
sn2011bm,Ic,0,-10.6,False,,,,
sn2011bm,Ic,1,-7.6,False,,,,
sn2011bm,Ic,2,109.5,False,,,,
sn2011bm,Ic,3,234.2,False,,,,
sn2011bm,Ic,4,236.2,False,,,,
sn2011bm,Ic,5,269.5,False,,,,
sn2011bm,Ic,6,-2.9,False,,,,
sn2011bm,Ic,7,-0.9,False,,,,
sn2011bm,Ic,8,3.0,False,,,,
sn2011bm,Ic,9,16.4,False,,,,
sn2011bm,Ic,10,30.3,False,,,,
sn2011bm,Ic,11,49.8,False,,,,
sn2011bm,Ic,12,60.8,False,,,,
sn2011bm,Ic,13,108.6,False,,,,
sn2012ap,Ic,0,-5.0,False,,,,
sn2012ap,Ic,1,-3.0,False,,,,
sn2012ap,Ic,2,25.0,False,,,,
sn2012ap,Ic,3,217.3,False,,,,
sn2012ap,Ic,4,241.4,False,,,,
sn2012ap,Ic,5,247.3,False,,,,
sn2012ap,Ic,6,271.1,False,,,,
sn2012ap,Ic,7,-1.0,False,,,,
sn2012ap,Ic,8,1.0,False,,,,
sn2012ap,Ic,9,2.0,False,,,,
sn2012ap,Ic,10,4.0,False,,,,
sn2012ap,Ic,11,7.0,False,,,,
sn2012ap,Ic,12,8.0,False,,,,
sn2012ap,Ic,13,13.0,False,,,,
sn2012ap,Ic,14,14.0,False,,,,
sn2012bz,Ic,0,0.8,False,,,,
sn2012bz,Ic,1,3.9,False,,,,
sn2012bz,Ic,2,8.6,False,,,,
sn2012hn,Ic,0,-3.0,False,,,,
sn2012hn,Ic,1,4.0,False,,,,
sn2012hn,Ic,2,6.0,False,,,,
sn2012hn,Ic,3,13.0,False,,,,
sn2013cq,Ic,0,-1.3,False,,,,
sn2013dk,Ic,0,-1.0,False,,,,
sn2013dx,Ic,0,-5.0,False,,,,
sn2013dx,Ic,1,-5.0,False,,,,
sn2013dx,Ic,2,6.4,False,,,,
sn2013dx,Ic,3,10.7,False,,,,
sn2013dx,Ic,4,13.4,False,,,,
sn2013dx,Ic,5,16.9,False,,,,
sn2013dx,Ic,6,19.5,False,,,,
sn2013dx,Ic,7,23.0,False,,,,
sn2013dx,Ic,8,-3.2,False,,,,
sn2013dx,Ic,9,-1.5,False,,,,
sn2013dx,Ic,10,-0.7,False,,,,
sn2013dx,Ic,11,1.3,False,,,,
sn2013dx,Ic,12,1.3,False,,,,
sn2013dx,Ic,13,2.3,False,,,,
sn2013dx,Ic,14,4.6,False,,,,
sn2013dx,Ic,15,4.6,False,,,,
sn2014ad,Ic,0,34.0,False,,,,
sn2014ad,Ic,1,43.0,False,,,,
sn2014ad,Ic,2,346.0,False,,,,
sn2014l,Ic,0,-5.0,False,,,,
sn2014l,Ic,1,0.0,False,,,,
sn2014l,Ic,2,2.0,False,,,,
sn2016dsg,Ic,0,4.0,False,,,,
sn2016dsg,Ic,1,14.0,False,,,,
sn2016iae,Ic,0,-4.0,False,,,,
sn2016iae,Ic,1,-2.0,False,,,,
sn2016iae,Ic,2,-1.0,False,,,,
sn2016iae,Ic,3,0.0,False,,,,
sn2016iae,Ic,4,26.0,False,,,,
sn2016iae,Ic,5,45.0,False,,,,
sn2016iae,Ic,6,57.0,False,,,,
sn2016iae,Ic,7,95.0,False,,,,
sn2016iae,Ic,8,104.0,False,,,,
sn2016p,Ic,0,-1.0,False,,Galaxy,0.000500,9.126
sn2016p,Ic,1,7.0,False,,Galaxy,-0.000783,7.926
sn2016p,Ic,2,18.0,False,,Galaxy,-0.000359,10.128
sn2016p,Ic,3,27.0,False,,Galaxy,-0.000222,14.756
sn2017dcc,Ic,0,6.0,False,,,,
sn2017dcc,Ic,1,7.0,False,,,,
sn2017dcc,Ic,2,13.0,False,,,,
sn2017dcc,Ic,3,15.0,False,,,,
sn2017dcc,Ic,4,46.0,False,,,,
sn2017dio,Ic,0,-5.0,False,,Galaxy,-0.000765,10.835
sn2017dio,Ic,1,-4.0,False,,Galaxy,-0.000152,13.893
sn2017dio,Ic,2,28.0,False,,Galaxy,-0.000580,9.390
sn2017gax,Ic,0,5.0,False,,,,
sn2017gax,Ic,1,8.0,False,,,,
sn2017gax,Ic,2,14.0,False,,,,
sn2017gax,Ic,3,28.0,False,,,,
sn2017gax,Ic,4,68.0,False,,,,
sn2017gax,Ic,5,121.0,False,,,,
sn2017iuk,Ic,0,-3.0,False,,,,
sn2017iuk,Ic,1,-1.0,False,,,,
sn2017iuk,Ic,2,1.0,False,,,,
sn2017iuk,Ic,3,10.0,False,,,,
sn2017iuk,Ic,4,11.0,False,,,,
sn2017iuk,Ic,5,13.0,False,,,,
sn2017iuk,Ic,6,14.0,False,,,,
sn2018ec,Ic,0,-10.0,False,,Galaxy,0.000172,24.097
sn2018ec,Ic,1,-5.0,False,,Galaxy,0.000269,22.897
sn2018ec,Ic,2,25.0,False,,Galaxy,0.000410,23.880
sn2018ec,Ic,3,47.0,False,,Galaxy,0.000435,39.098
sn2018fwm,Ic,0,22.0,False,,,,
sn2018fwm,Ic,1,236.0,False,,Galaxy,-0.002434,13.798
sn2018fwm,Ic,2,236.0,False,,Galaxy,-0.002170,15.291
sn2018gsk,Ic,0,4.0,False,,,,
sn2018gsk,Ic,1,11.0,False,,,,
sn2018gsk,Ic,2,19.0,False,,,,
sn2018gsk,Ic,3,32.0,False,,,,
sn2018gsk,Ic,4,48.0,False,,,,
sn2018gsk,Ic,5,72.0,False,,,,
sn2019ape,Ic,0,9.0,False,,,,
sn2019ape,Ic,1,26.0,False,,,,
sn2019ape,Ic,2,37.0,False,,,,
sn2019bkc,Ic,0,3.0,False,,,,
sn2019bkc,Ic,1,5.0,False,,,,
sn2021csp,Icn,0,1.0,False,,,,
sn2021csp,Icn,1,4.0,False,,,,
